ID,vnumber,pnumber,key,latitude,longitude,trafid1,trafid2,MaxPrice,AvgPrice
10536,1,1,8.89E+19,39.29341667,-83.12051389,BLACK RUN RD,.,2495,1698
10537,1,1,1.65E+20,40.93938611,-81.10651389,US-62 RAMP,.,14000,14000
10538,1,1,5.34E+17,39.90916667,-82.98527778,CORR RD,.,40000,40000
10539,1,1,1.76E+20,41.54633056,-81.588825,ST CLAIR AVE,.,5990,5598
10541,1,1,2.20E+19,40.75546111,-81.51646944,SR-21,.,28000,28000
10542,1,1,2.15E+20,39.9325,-82.82555556,I-70,.,36499,27493
10545,1,1,1.14E+21,40.40728056,-84.57165833,US-127,SR-119,29499,24833
10550,1,1,1.13E+21,40.33736944,-83.00213056,US-42,.,70730,43941
10553,1,1,8.00E+16,39.72341389,-82.95043056,SR-752,.,12710,4971
10555,1,1,1.93E+18,40.84636389,-84.33985,N MAIN ST,.,9998,9998
10557,1,1,1.81E+19,39.49475278,-83.0292,SR-104,YELLOWBUD RD,42491,29398
10560,1,1,1.70E+20,39.18770833,-84.65256667,HARRISON PIKE,.,108387,71966
10566,1,1,1.62E+20,40.19279444,-84.682,SR-49,BEAMSVILLE UNION RD,60000,60000
10569,1,1,1.81E+21,39.89658056,-82.87531111,WINCHESTER PIKE,.,10988,5562
10572,1,1,1.94E+19,39.6692,-82.44816944,88,.,6000,6000
10574,1,1,1.31E+16,40.48325833,-83.37562778,SR-739,.,80000,80000
10575,1,1,1.89E+18,40.62536944,-83.64763889,SR-67,.,18995,13605
10577,1,1,5.41E+17,39.85338056,-84.36937222,I-70,.,93000,93000
10580,1,1,1.62E+21,40.14111667,-83.09079167,609,607,30000,30000
10584,1,1,8.89E+21,41.46998333,-81.740675,I-90,.,3000,3000
10587,1,1,1.00E+21,39.25385278,-81.72008611,GANTSVILLE RD,.,20158,12040
10589,1,1,8.78E+16,40.79780556,-80.99471389,ROCHESTER RD,.,4999,4999
10590,1,1,1.76E+20,41.10606944,-81.09288611,I-76,.,36498,34536
10592,1,1,8.89E+18,39.66572778,-84.1788,MAD RIVER RD,.,32500,23418
10594,1,1,8.89E+18,41.09391667,-80.63616111,SR-289,.,39996,26556
10598,1,1,9.26E+17,39.29299722,-84.32845,FIELDS ERTEL RD,.,37785,28876
10602,1,1,1.04E+20,41.15766667,-83.46631389,261,226,26500,17266
10605,1,1,1.24E+20,41.086925,-81.51774167,SR-59,.,30475,21805
10607,1,1,1.71E+20,40.15479444,-81.973775,SR-16,.,155292,148025
10611,1,1,1.44E+20,40.55294444,-82.56117778,SR-546,.,66000,66000
10614,1,1,8.89E+19,39.09951389,-83.26949167,SR-124,.,11210,4130
10615,1,1,1.92E+21,39.37441389,-84.54877778,SR-4,.,28000,28000
10616,1,1,8.89E+20,39.72434444,-82.61514167,W FAIR AVE,.,17000,10320
10618,1,1,8.89E+20,40.77462778,-81.97105833,SR-3,.,19292,12025
10619,1,1,8.89E+20,41.04588333,-80.56774444,ARREL SMITH RD,.,11995,7292
10620,1,1,1.00E+22,41.35196389,-83.59131111,US-6,HUFFMAN RD,106980,99727
10626,1,1,8.89E+19,40.00588889,-82.84565,HOWLAND DR,.,10900,10900
10628,1,1,1.45E+18,39.73964444,-84.16309722,WAYNE AVE,WILMINGTON PIKE,14090,11334
10631,1,1,2.12E+19,41.05034167,-81.58061944,ROMIG RD,.,14000,14000
10636,1,1,1.54E+20,40.61896944,-81.42101111,DOVER ZOAR RD,.,15000,15000
10637,1,1,2.14E+17,39.78608056,-81.34473889,LEXINGTON RIDGE RD,.,15000,15000
10643,1,1,1.53E+21,40.97911111,-81.353425,MARKET AVE NE,.,12966,10455
10645,1,1,8.89E+20,39.89636944,-82.79485833,LONG RD,.,29995,18596
10646,1,1,4.41E+14,39.03600833,-84.04413056,TWIN BRIDGES RD,.,19975,16565
10651,1,1,2.41E+18,40.56389444,-83.06187222,MARION EDISON RD,.,37713,26346
10654,1,1,8.89E+20,40.74133056,-81.00005833,US-30,.,59444,44188
10655,1,1,1.81E+20,41.31965,-83.01116667,US-20,.,3000,3000
10657,1,1,2.05E+21,39.18905278,-84.43647222,RIDGEWOOD AVE,.,13000,7198
10658,1,1,1.92E+20,39.94174722,-82.85458889,WOODCREST RD,IVYHURST DR,13985,11246
10660,1,1,1.50E+19,40.30438889,-81.28841111,SR-800,.,24995,19815
10662,1,1,1.96E+20,40.87695278,-81.43100556,I-77,.,87420,65679
10668,1,1,1.25E+21,39.05742778,-84.19548333,SR-132,.,190332,144564
10672,1,1,8.89E+20,39.49241944,-84.32495833,I-75 RAMP,SR-122,59444,44188
10673,1,1,8.89E+20,40.01874444,-82.44984444,SR-79,.,7875,5600
10674,1,1,8.89E+21,41.37112778,-83.96276944,SR-6,.,5000,4750
10675,1,1,7.26E+18,40.1079,-84.23231111,25A,FARRINGTON RD,64990,53860
10678,1,1,7.52E+18,39.51418333,-82.79458611,SR-56,.,17750,9732
10679,1,1,8.89E+21,39.51389444,-84.75212778,US-27,.,2000,2000
10680,1,1,1.43E+21,39.91083889,-84.00926111,US-40,SR-571,39800,29612
10684,1,1,1.21E+18,40.46828889,-84.01617222,BOTKINS RD,MORRIS ROSE RD,45985,35179
10688,1,1,1.41E+19,41.64624444,-81.18320556,CONCORD HAMBDEN RD,.,18980,15980
10691,1,1,6.57E+17,40.35916944,-83.552675,142,.,6991,4247
10692,1,1,1.00E+21,41.38385833,-81.95286111,COOK,.,6991,4247
10695,3,1,1.71E+21,41.01989444,-81.55013611,SR-93,.,15996,13090
10697,1,1,6.12E+17,39.68747778,-84.2291,I-75,.,15000,15000
10700,1,1,1.00E+22,41.39206111,-83.55221111,SR-105,.,111414,67209
10704,1,1,6.40E+18,40.75498611,-84.07537778,I-75,.,34204,21144
10712,2,1,1.00E+20,40.51445,-83.91295556,SR-235,.,5997,4584
10713,1,1,6.26E+17,40.49432222,-84.37682222,SR-66,SR-219,22210,17898
10716,1,1,1.72E+20,38.93238889,-82.89811111,DEVER BRANCH RD,.,6000,6000
10721,2,1,1.00E+22,39.40608056,-84.60987222,SR-129,.,701,701
10722,1,1,1.00E+22,39.84461111,-81.56824444,105,.,11430,11430
10724,1,1,1.23E+21,40.96238333,-83.65051389,US-68,.,11430,11430
10727,1,1,1.45E+17,41.08877778,-81.68740556,S MEDINA LINE RD,.,59444,44188
10728,1,1,1.73E+20,40.6406,-84.53239722,CELINA MENDON RD,.,59444,44188
10729,1,1,1.04E+21,41.31128889,-81.64856667,I-77,.,52350,22833
10730,1,1,1.43E+21,41.69300556,-83.55210278,US-24,W SYLVANIA AVE,16749,10735
10733,1,1,1.34E+21,41.04465556,-81.39318056,SR-532,.,6990,5743
10734,1,1,1.51E+20,41.60590833,-84.45038611,I-80,.,154000,78529
10738,1,1,1.74E+20,40.49131111,-82.48596944,5,.,59490,54651
10742,1,1,1.73E+21,41.09921944,-80.95575556,18,.,8599,5890
10743,1,1,2.00E+20,40.50181389,-82.67509444,SR-314,.,78980,55863
10746,1,1,2.13E+21,41.65233333,-80.66701944,SR-193,.,58480,31173
10748,1,1,1.83E+20,41.31360556,-80.85092222,SR-45,.,27999,27450
10751,1,1,1.65E+19,39.62694722,-82.17870278,SR-145,.,9990,9990
10753,1,1,1.71E+19,39.25261944,-84.32424722,I-275,.,27495,20108
10758,1,1,8.45E+17,38.70248611,-83.11510278,SR-125,ODLE CREEK RD,6995,3910
10760,1,1,1.35E+21,39.96766111,-84.74692222,RICHMOND PALESTINE,RUSH RD,20290,15636
10763,1,1,1.55E+21,39.80260278,-84.12175556,VALLEY ST,.,5000,5000
10764,1,1,8.89E+21,39.14328611,-84.47007778,I-71,.,104000,104000
10768,1,1,8.89E+21,39.83336111,-84.25287222,SR-48,.,41400,32204
10775,1,1,1.46E+21,39.70794722,-84.19631111,W DOROTHY LANE,.,2995,2995
10776,1,1,2.22E+20,41.51319444,-82.82929444,SR-269,PORT CLINTON EASTERN,15980,14192
10780,1,1,5.31E+18,40.94723611,-84.05554444,SR-65,.,1500,1500
10782,1,1,8.89E+20,41.18001111,-81.04411944,SR-5,.,40800,32703
10784,1,1,2.06E+20,41.60366389,-83.78458333,SR-2,.,54250,45752
10786,1,1,1.86E+19,41.661475,-80.95366389,SR-534,SR-166,67994,45878
10791,1,1,2.16E+21,40.76258611,-80.57756111,DYKE RD,.,11985,8985
10794,1,1,1.35E+20,40.01739167,-81.15935833,SR-800,.,63000,63000
10800,1,1,1.00E+21,39.82241111,-84.14538611,SR-202,NEEDMORE RD,94975,91605
10804,1,1,1.00E+20,39.82073056,-84.13856944,NEEDMORE RD,.,13785,11385
10807,1,1,1.71E+17,41.13544167,-82.65744167,SR-61,.,18995,14083
10808,1,1,3.25E+17,41.54163333,-83.61218611,I-75,.,17145,17145
10811,1,1,1.51E+20,41.33779167,-82.20555278,RUSSIA RD,.,11090,8789
10813,1,1,1.33E+21,41.3375,-81.31071944,WINCHELL RD,.,6990,4251
10815,1,1,2.48E+18,41.18003889,-84.39415556,178,.,43500,27750
10818,1,1,1.29E+18,39.49666667,-83.88889167,16,.,24000,24000
10819,1,1,1.76E+21,39.55311944,-84.16473889,SR-48,.,3900,3449
10822,1,1,1.95E+21,40.785,-81.09174444,SR-183,.,51948,36204
10826,1,1,2.03E+20,41.41513333,-84.539,SR-15,.,31970,21914
10828,1,1,8.89E+20,40.60947222,-82.48439444,SR-97,.,7500,5330
10834,1,1,2.03E+21,41.52773889,-83.90516389,BIRDSONG LANE,.,34990,28830
10836,1,1,2.25E+21,39.13488056,-84.18666944,116,.,14961,12399
10840,1,1,1.11E+19,40.00535556,-82.96770556,BILLITER BLVD,.,55800,42402
10842,1,1,1.00E+22,39.20136111,-84.59112222,STEVIE LANE,.,21982,15618
10844,1,1,1.81E+21,40.78375833,-82.40756944,US-30,.,97985,93569
10848,1,1,8.89E+21,39.57073056,-84.11825556,LYTLE FERRY RD,.,17000,14322
10850,1,1,1.61E+20,41.68681111,-83.80048889,SYLVANIA AVE,MURD RD,9980,8140
10854,1,1,1.32E+21,39.931525,-82.91365278,I-70,.,7495,7495
10857,1,1,2.36E+18,41.02871111,-81.53708889,LEY DR,WATERLOO RD,8595,8595
10862,1,1,1.00E+22,39.91509722,-82.87181389,REFUGEE RD,NATHANIEL BLVD,24395,18598
10864,1,1,2.01E+21,41.47449167,-81.60278056,E 116TH ST,.,4000,3440
10869,2,1,1.14E+21,40.86340556,-82.28799444,US-42,E MAIN ST,26986,21217
10872,1,1,2.19E+18,41.40025278,-81.45717222,US-422,.,9999,8474
10873,1,1,1.74E+21,40.29671944,-84.14083889,SR-47,.,8995,5802
10874,1,1,1.00E+22,40.11586944,-81.55951944,I-77,.,2000,2000
10878,1,1,1.54E+21,40.112975,-81.01119722,10,.,10000,10000
10880,1,1,2.24E+21,40.05444444,-83.29305556,US-42,.,45499,43999
10882,1,1,1.00E+21,41.26598056,-80.83312222,142,506,3490,3490
10883,1,1,1.00E+21,41.13485556,-83.70758333,139,.,5995,4298
10884,1,1,8.89E+19,39.90125556,-83.11925556,HOLT RD,.,5995,4298
10885,1,1,7.50E+18,39.91331111,-82.929,ALUM CREEK DR,.,22954,14536
10887,1,1,1.49E+18,40.43628889,-84.5716,US-127,60,59547,48945
10890,1,1,1.52E+20,41.14423333,-80.67761667,I-711,.,19849,16315
10891,1,1,1.66E+20,40.10694444,-82.96277778,SR-710,.,15500,7026
10892,1,1,1.75E+21,39.92472222,-82.83055556,CHANDTRY DR,.,16995,13052
10894,2,1,9.18E+17,41.21278056,-82.02500556,SR-83,.,190997,164837
10901,1,1,2.14E+16,41.44745556,-81.6818,43,.,3999,3450
10909,2,1,1.23E+19,40.07073333,-82.42928611,N 21ST ST,MULL ST,20890,15522
10912,1,1,1.55E+20,39.17480833,-84.53573889,SPRING LAWN AVE,.,8999,6681
10913,1,1,1.23E+20,40.76030556,-82.63808333,SR-309,BEMILLER DR,21976,15586
10917,1,1,1.00E+20,39.86844167,-80.79746111,SR-7,.,57995,42528
10919,1,1,1.00E+21,40.64754167,-81.93895278,SR-83,.,71000,71000
10922,1,1,2.02E+19,39.63536111,-84.35216111,SR-4,.,85990,84096
10925,1,1,2.32E+20,39.90916667,-82.98527778,CORR RD,.,4000,4000
10927,1,1,1.10E+20,38.9593,-83.34768889,198,.,31994,17114
10932,1,1,1.73E+21,39.76149167,-82.44316667,US-22,.,21990,14164
10934,1,1,2.34E+21,39.88833333,-82.825,GENDER RD,.,10900,8550
10935,1,1,9.39E+18,39.80506111,-82.42702778,SR-664,17,124888,94376
10938,1,1,2.29E+19,39.9175,-82.92055556,SR-104,.,59444,44188
10939,1,1,1.00E+21,41.34974722,-80.85806667,SR-45,.,30998,22800
10941,1,1,1.37E+20,39.90328056,-82.90151389,WATKINS RD,.,40000,40000
10944,1,1,2.34E+20,39.200225,-84.46891944,I-75,.,47340,47340
10953,1,1,1.00E+22,40.23286111,-82.36513889,204,.,3500,2375
10954,1,1,1.84E+21,39.46563611,-84.26653333,SR-741,.,3500,2375
10955,1,1,1.75E+21,39.94038333,-82.82393056,BIRCHVIEW DR N,.,9999,7789
10956,1,1,2.06E+20,39.96767778,-82.84398889,I-270,.,9999,7789
10957,1,1,1.65E+19,40.07375556,-82.79142778,KITZMILLER RD,.,12400,9734
10959,1,1,1.83E+21,39.89351944,-83.82029167,I-70,.,44986,43028
10963,1,1,2.25E+21,40.10368889,-82.97469167,KARL RD,.,1800,1800
10964,1,1,1.61E+20,40.14675278,-84.14321111,US-36,.,7900,7900
10968,1,1,1.69E+20,41.27941667,-82.18779167,US-20,.,47470,38458
10975,1,1,1.51E+17,41.57129444,-82.84647778,30,.,3500,3500
10976,1,1,2.02E+21,39.64361111,-84.30527778,SR-725,W LINDEN AVE,7223,7223
10983,2,1,1.00E+22,39.17757778,-82.97336111,US-23,.,21978,21488
10985,1,1,1.00E+21,39.937675,-84.55252222,PEARL ST,.,4995,3241
10987,1,1,9.49E+15,39.23085,-84.27268611,WARDS CORNER RD,.,10000,10000
10988,1,1,1.00E+21,40.06559167,-82.42924722,N 21ST ST,GRANVILLE ST,55490,33922
10990,1,1,1.64E+21,41.76109167,-81.188825,US-20,NARROWS RD,31998,22783
10993,1,1,7.17E+17,41.71192222,-81.30226111,HEISLEY RD,.,10490,6557
10994,1,1,1.94E+20,39.693125,-83.97705278,W MAIN ST,US-35,7595,7098
10996,1,1,1.35E+21,41.06448611,-81.48083056,SR-18,.,14000,14000
10998,1,1,1.75E+21,39.02669167,-84.21577778,SR-125,.,40431,31371
11001,1,1,1.31E+21,41.66056389,-81.30608611,SR-84,.,20965,17594
11004,1,1,1.83E+20,40.46673056,-83.74059722,101,.,4450,3548
11005,1,1,1.73E+20,41.43421111,-81.71086389,US-42,LEOPOLD AVE,7825,5731
11006,1,1,1.33E+21,41.53065,-81.47798333,RIDGEBURY RD,BRAINARD RD,67990,38488
11013,1,1,1.70E+20,39.37306667,-84.56404444,RIVER RD,.,27081,16638
11017,1,1,3.03E+15,41.20224167,-80.77866944,SR-169,.,8490,6244
11020,1,1,1.25E+19,41.68245,-81.39993333,LOST-NATION-RD,.,42500,26905
11028,2,1,2.15E+20,39.9101,-84.18818056,I-75,.,46970,44672
11034,1,1,1.66E+20,38.96800278,-84.13104167,CRANE SCHOOL HOUSE,.,25990,21626
11036,1,1,1.48E+17,39.15222778,-84.02225833,MOORE MARATHON RD,.,28000,28000
11037,1,1,3.43E+14,38.91400278,-84.00781111,SR-774,.,15000,10660
11039,1,1,2.39E+16,39.44976389,-84.76109722,SR-732,.,24000,24000
11043,1,1,8.53E+16,39.91388889,-83.02138889,SR-104,.,24549,18713
11047,1,1,8.88E+14,39.98434167,-81.69085556,I-70,.,5988,4328
11049,1,1,1.96E+19,40.63824722,-82.54151389,SR-97,.,17993,14991
11052,1,1,8.89E+18,41.38633889,-83.46416389,W-RIVER-RD,.,8993,5333
11053,1,1,2.48E+16,39.18623056,-84.61498333,I-74,.,21580,19608
11057,1,1,8.89E+19,39.74639722,-84.32607778,US-35,.,5777,3964
11058,1,1,8.89E+19,40.44237778,-81.51662222,I-77,.,2995,2047
11059,1,1,1.73E+19,39.89121667,-84.31943889,SWEET-POTATO-RIDGE,.,38584,24050
11061,1,1,1.33E+19,39.76149167,-82.57882778,SR-37,.,12990,9264
11064,1,1,1.11E+20,40.00888333,-83.62736111,SR-54,.,52500,23019
11067,1,1,1.35E+20,39.95556944,-82.87875556,US-40,ROSS RD,26386,22152
11070,1,1,8.89E+19,39.01416111,-83.85448333,TRI-COUNTY-HIGHWAY,.,1301,1301
11076,1,1,7.48E+16,40.23131667,-82.49680278,US-62,.,138996,93896
11081,1,1,8.89E+20,41.32327222,-82.36382222,SR-60,.,53994,32889
11083,1,1,8.89E+19,39.81559167,-82.83865278,OREGON-RD,.,3995,3541
11084,1,1,2.22E+17,39.62172222,-83.60419722,I-71,.,155000,155000
11089,1,1,1.33E+19,40.09458611,-80.72311944,SR-7,N-LINCOLN-AVE,24000,24000
11091,1,1,2.32E+19,40.85123056,-82.01025,OVERTON-RD,.,1000,1000
11092,1,1,8.25E+17,41.21826667,-80.79375833,NILES-WARREN-RIVER,.,3500,3500
11093,1,1,2.01E+19,39.65793611,-84.37683611,MANNING RD,.,9999,6848
11094,1,1,1.43E+20,39.19381111,-84.23741944,SR-28,BUSINESS-SR-28-RD,90000,90000
11096,1,1,8.89E+20,40.20191944,-82.37821944,MARTINSBURG RD,.,25000,16794
11097,1,1,8.89E+20,39.35353889,-83.76783889,SR-350,.,16305,7204
11098,1,1,8.89E+20,41.43745278,-82.82407778,US-6,.,5295,3497
11099,1,1,8.89E+20,40.51518611,-83.16983333,SR-4,.,64998,60740
11103,3,1,1.31E+18,39.91583056,-83.69711389,I-70,.,220000,220000
11113,1,1,7.49E+16,40.44623333,-83.82096111,US-33,.,82000,82000
11115,1,1,1.56E+20,40.47898889,-83.76368333,49,.,139500,106005
11120,1,1,1.35E+20,41.41091944,-84.34161111,166,.,4988,3761
11121,1,1,1.05E+18,39.80433333,-83.98813889,84,.,8500,7948
11123,1,1,1.05E+20,38.92472222,-83.40111111,27D,.,500,500
11124,1,1,9.14E+16,40.73868333,-82.28633611,775,.,9990,7044
11126,1,1,4.04E+15,40.8411,-84.32351944,ELIDA RD,.,59955,48669
11129,1,1,1.90E+19,40.39111111,-82.26722222,US-36,.,93995,92312
11131,1,1,1.74E+20,40.64502222,-83.14601944,SR-423,.,30000,28892
11135,1,1,1.82E+20,39.96964444,-82.48644167,SR-79,ENTERPRISE DR,30991,23346
11137,1,1,8.43E+17,41.35601944,-84.46743889,SR-15,.,18990,13607
11139,1,1,1.40E+17,39.94666667,-83.01444444,I-71,.,22998,22998
11140,1,1,2.37E+19,39.88955556,-84.04742778,SR-235,.,8980,8980
11142,1,1,2.46E+17,41.44663611,-81.65481111,I-77,.,37996,32490
11145,1,1,1.02E+18,41.08944444,-83.35244444,US-224,SR-587,33290,20756
11147,1,1,6.11E+15,39.7378,-83.81873611,US-42,.,48490,35406
11149,1,1,1.96E+18,40.10388889,-82.77055556,US-62,.,91960,58222
11152,1,1,5.31E+16,40.52772778,-81.28643889,SR-212,.,28000,28000
11153,1,1,1.25E+20,41.03653056,-81.49137778,S ARLINGTON ST,JENKINS BLVD,3995,3155
11154,1,1,1.81E+18,40.91584722,-83.42923056,95,.,8000,8000
11156,1,1,8.89E+17,40.06801111,-82.55128889,SR-37,.,64000,64000
11158,1,1,1.13E+19,40.28265278,-82.14104444,SR-541,.,5990,5990
11160,1,1,1.45E+20,39.72208611,-83.39746944,I-71,.,39726,39726
11163,1,1,9.29E+15,41.06295,-81.05070278,SR-225,.,91492,89793
11165,1,1,8.89E+19,39.93345,-82.79118889,I-70,.,27900,21201
11169,1,1,8.89E+18,38.72473056,-83.45313889,WAGGONER-RIFFLE-RD,BLACKS-RUN-RD,3000,3000
11170,1,1,2.18E+19,38.74058333,-83.62094444,SR-41,.,3950,3950
11172,1,1,1.45E+20,40.58382222,-84.20806667,MAGNOLIA DR,.,2000,2000
11173,1,1,4.13E+17,39.74013889,-84.23994444,LAKEVIEW AVE,.,10499,6540
11179,2,1,1.81E+18,41.23869444,-81.30423611,SR-303,DIAGONAL RD,4320,2942
11180,1,1,1.24E+19,39.77606944,-84.28049167,SR-49,36,15888,8775
11182,1,1,1.84E+19,41.53589167,-80.80375556,US-322,.,33990,32094
11185,1,1,1.11E+18,38.98361389,-84.23586111,SR-132,.,37990,34678
11190,2,1,1.65E+20,39.44246667,-84.59975,BEISSINGER RD,GARDNER RD,13774,13774
11192,1,1,1.35E+20,40.47246389,-83.89604444,US-33,SUNNYSIDE AVE,99985,96223
11194,1,1,1.62E+19,39.34438611,-83.97416944,SR-133,.,17496,11726
11197,1,1,1.51E+16,39.94245,-82.8376,E-LIVINGSTON-AVE,.,55800,32156
11199,1,1,8.89E+20,40.19747222,-84.21261111,MIAMI-RIVER-RD,.,23000,23000
11200,1,1,1.83E+20,39.84004444,-84.00438333,SR-444,SANDHILL-RD,27995,27995
11202,1,1,2.16E+20,39.43377222,-84.49487222,AUGSPURGER-RD,.,15500,15500
11207,1,1,1.81E+20,41.12578889,-83.47995833,SR-12,.,13789,11244
11210,1,1,2.35E+20,41.31252222,-81.88320278,SR-82,.,56000,50820
11214,1,1,1.21E+20,41.1361,-81.74957222,SR-18,.,47900,38016
11216,1,1,1.00E+20,39.59431389,-84.10351667,WILMINGTON-DAYTON-RD,.,55000,31406
11218,1,1,8.89E+20,39.98341667,-83.15066944,HILLIARD-ROME-RD,.,4999,3566
11220,1,1,7.11E+15,40.11903889,-82.98771944,WORTHINGTON GALENA,WORTHINGTON WOODS,30000,30000
11221,1,1,2.33E+19,40.83514444,-81.27898056,SR-153,.,53960,36620
11223,1,1,1.00E+20,40.55340833,-84.04521111,SR-65,.,14885,10963
11225,1,1,2.35E+20,41.09655833,-80.60943611,US-422,.,51900,51900
11227,1,1,9.09E+16,40.28959167,-81.04470833,US-250,.,63000,63000
11229,1,1,1.92E+20,39.15903611,-84.44520833,PARK AVE,LINDEN AVE,4995,4745
11230,1,1,1.95E+20,40.51677778,-81.92255556,US-62,.,27900,21201
11231,1,1,1.51E+19,40.80913333,-81.372,MARKET-AVE-N,12TH-ST,222000,147486
11242,1,1,1.26E+16,41.17638611,-80.56274722,I-80,.,164320,162942
11245,1,1,4.10E+16,41.06600278,-82.0242,SR-83,.,6995,6995
11246,1,1,2.12E+19,40.28133333,-80.72711944,SR-151,.,69900,45062
11249,1,1,2.42E+15,38.92390278,-82.88723611,PIKETON-RD,.,112000,112000
11253,1,1,8.89E+19,41.48759722,-83.88713611,A,.,4320,2942
11254,1,1,1.13E+19,40.008125,-83.07524444,LANE-AVE,.,34995,12084
11255,1,1,1.61E+18,40.14620833,-82.956475,POLARIS PARKWAY,WORTHINGTON RD,28500,20185
11258,1,1,1.76E+19,39.86550556,-84.182725,I-70,.,197958,186804
11266,1,1,2.18E+18,39.88799722,-83.28471111,102,.,27970,18942
11270,1,1,1.73E+19,40.15011667,-82.05774167,616,721,11550,11550
11273,1,1,1.06E+20,39.70780556,-84.55624722,97,.,8985,6144
11276,1,1,1.00E+19,39.95304444,-84.63197778,US-127,.,34994,20503
11278,1,1,1.24E+20,39.99500278,-84.000875,SR-41,SR-235,25984,25984
11287,1,1,1.95E+20,41.39194167,-83.65076111,SR-25,.,40235,33662
11296,1,1,1.50E+19,41.258375,-82.30278889,US-20,SR-511,12953,10459
11298,1,1,1.64E+20,39.72147222,-83.78315278,SR-72,.,30999,23374
11300,1,1,8.24E+16,39.83388889,-81.42944444,SR-147,.,32250,23752
11303,1,1,2.38E+18,40.46897778,-83.91766389,SR-235,.,3000,3000
11304,1,1,2.45E+17,40.48400278,-83.19123056,SR-4,.,39978,29107
11306,1,1,8.43E+17,39.28764444,-83.91199722,US-68,.,110000,110000
11308,1,1,8.48E+17,39.90222222,-83.025,DYER RD,.,27990,14764
11310,1,1,8.89E+19,39.93465,-82.00699444,US-22,.,53960,36620
11312,1,1,9.47E+17,40.79689444,-81.83494722,CR-30A,.,69200,67867
11314,1,1,2.25E+20,40.92445,-81.09765278,RUSH ST,.,4000,4000
11315,1,1,8.26E+15,39.82965,-82.33430833,SR-13,.,37806,36804
11320,1,1,2.01E+19,39.29066667,-84.39482778,US-42,HAUCK RD,22000,22000
11321,1,1,8.89E+20,40.33260556,-83.06005,PANHANDLE-RD,.,9998,5849
11323,2,1,8.89E+20,40.44198333,-82.52569167,SR-13,.,63000,63000
11324,1,1,8.89E+20,39.92406944,-83.68733611,I-70,.,86995,84342
11326,1,1,1.33E+20,40.83150833,-81.347,US-62,.,12800,9633
11328,1,1,1.51E+20,41.52245833,-81.39083889,US-322,COUNTY-LINE-RD,96500,95323
11334,1,1,1.85E+20,41.61930833,-81.27131944,MENTOR RD,.,28878,19936
11338,1,1,1.55E+19,41.43320278,-81.94937222,CROCKER RD,INDIAN RIDGE COVE,15318,9963
11340,1,1,1.52E+19,39.196475,-84.66321944,14,148,15000,15000
11343,2,1,4.74E+16,41.598275,-81.5092,N LAKELAND BLVD,E 250TH ST,17995,11685
11345,2,1,1.84E+20,41.60368611,-83.16903889,SR-2,.,25000,23750
11350,1,1,6.11E+17,40.31482222,-83.57444722,144,.,5995,4401
11352,1,1,2.26E+20,39.73493056,-84.22224167,DANNER AVE,.,20000,20000
11354,1,1,1.48E+17,41.66035,-83.48745,N WHEELING ST,.,5990,4494
11356,1,1,1.84E+19,41.06498611,-80.64617222,SOUTH AVE,RAVENWOOD AVE,9900,9900
11359,1,1,2.36E+20,40.12850833,-83.01642778,US-23,.,37000,28223
11361,1,1,2.58E+17,41.70694444,-83.5775,W LASKEY RD,.,11000,11000
11362,1,1,5.55E+16,40.92265,-81.59269167,W COMET RD,.,4999,3566
11363,1,1,3.11E+17,39.26873889,-82.63363056,KELLY RD,.,25000,25000
11364,1,1,6.29E+17,39.42770833,-84.46149722,LONG DR,.,30000,30000
11371,3,1,1.55E+20,41.43948611,-80.59853611,SR-5,BURNETT EAST RD,192044,119069
11378,1,1,8.89E+20,41.42663889,-81.81913333,I-71,.,900,900
11379,1,1,1.28E+17,39.86454167,-84.22891667,I-70,.,7985,5443
11382,2,1,8.89E+18,39.415275,-84.119825,I-71,.,55400,38652
11384,1,1,8.89E+17,39.98655833,-84.37088056,RANGE-LINE-RD,.,12995,9707
11387,1,1,4.24E+15,39.75730278,-83.15693333,DARBY-CREEK-RD,.,50000,50000
11389,1,1,8.89E+20,38.86836111,-83.07321111,WADDELL-RD,.,25000,25000
11390,1,1,5.25E+15,40.01925278,-84.59845,DELISLE-FOURMAN-RD,JAYSVILLE-ST-JOHNS,19800,15892
11394,1,1,1.06E+19,39.97284444,-83.16538889,FEDER RD,.,22988,18242
11396,1,1,8.13E+16,40.39146944,-80.70056944,US-22,.,21996,13838
11398,1,1,1.73E+19,39.97649167,-81.18271111,SR-800,.,22000,22000
11399,1,1,1.91E+19,38.76305833,-83.28333889,MOUNT UNGER RD,.,22000,22000
11402,1,1,8.89E+19,39.27163333,-84.56151944,US-127,.,14000,14000
11405,1,1,1.87E+19,40.65319444,-80.58901389,US-30,.,8988,5642
11406,1,1,1.71E+19,39.31309722,-81.66483333,SR-339,.,26991,26492
11408,1,1,1.89E+19,39.24673056,-83.0694,BLAIN-HIGHWAY,.,12486,10290
11410,1,1,2.03E+19,40.35536389,-80.64304444,SINCLAIR-AVE,.,4000,4000
11411,1,1,8.89E+20,39.73406389,-84.25290278,GETTYSBURG-AVE,GERMANTOWN-ST,12200,12200
11413,1,1,8.89E+18,40.023125,-84.34894722,FENNER-RD,.,9995,9995
11414,1,1,1.01E+18,40.79717778,-81.66965278,US-30,.,40000,40000
